species,subset_size,hour,expected_abundance
Black Woodpecker,72,0,7.936507936507937e-07
Black Woodpecker,72,1,0.0
Black Woodpecker,72,2,1.5406162464985995e-05
Black Woodpecker,72,3,0.0028804938271604938
Black Woodpecker,72,4,1.0245723712772423e-05
Black Woodpecker,72,5,3.350532734704818e-08
Black Woodpecker,72,6,7.815029418003596e-08
Black Woodpecker,72,7,0.00020729515967004823
Black Woodpecker,72,8,0.0
Black Woodpecker,72,9,0.0
Black Woodpecker,72,10,4.396590399282189e-06
Black Woodpecker,72,11,0.0
Black Woodpecker,72,12,8.555051758063136e-08
Black Woodpecker,72,13,0.0
Black Woodpecker,72,14,4.03871829105474e-05
Black Woodpecker,72,15,0.0
Black Woodpecker,72,16,0.002703825736774666
Black Woodpecker,72,17,1.3060360042357926e-05
Black Woodpecker,72,18,0.0011387249544626593
Black Woodpecker,72,19,0.00012438665358194308
Black Woodpecker,72,20,9.452321378926884e-05
Black Woodpecker,72,21,0.0
Black Woodpecker,72,22,0.0
Black Woodpecker,72,23,0.0
Black Woodpecker,74,0,1.5873015873015873e-06
Black Woodpecker,74,1,0.0
Black Woodpecker,74,2,1.610644257703081e-05
Black Woodpecker,74,3,0.0030098765432098767
Black Woodpecker,74,4,8.509160371624554e-06
Black Woodpecker,74,5,5.584221224508031e-08
Black Woodpecker,74,6,1.228076051400565e-07
Black Woodpecker,74,7,0.00021149737538378823
Black Woodpecker,74,8,1.576342255430499e-08
Black Woodpecker,74,9,0.0
Black Woodpecker,74,10,4.104979811574697e-06
Black Woodpecker,74,11,0.0
Black Woodpecker,74,12,1.4258419596771894e-07
Black Woodpecker,74,13,0.0
Black Woodpecker,74,14,4.138851802403204e-05
Black Woodpecker,74,15,0.0
Black Woodpecker,74,16,0.002771554091158704
Black Woodpecker,74,17,1.3648664548770443e-05
Black Woodpecker,74,18,0.0011645901639344262
Black Woodpecker,74,19,0.00013043833824010465
Black Woodpecker,74,20,9.66546195903994e-05
Black Woodpecker,74,21,0.0
Black Woodpecker,74,22,0.0
Black Woodpecker,74,23,0.0
Black Woodpecker,76,0,2.380952380952381e-06
Black Woodpecker,76,1,0.0
Black Woodpecker,76,2,1.9607843137254903e-05
Black Woodpecker,76,3,0.0029150617283950618
Black Woodpecker,76,4,8.509160371624554e-06
Black Woodpecker,76,5,3.350532734704818e-08
Black Woodpecker,76,6,7.815029418003596e-08
Black Woodpecker,76,7,0.00020740835066570453
Black Woodpecker,76,8,0.0
Black Woodpecker,76,9,0.0
Black Woodpecker,76,10,3.903095558546434e-06
Black Woodpecker,76,11,0.0
Black Woodpecker,76,12,1.1406735677417515e-07
Black Woodpecker,76,13,0.0
Black Woodpecker,76,14,4.055407209612817e-05
Black Woodpecker,76,15,0.0
Black Woodpecker,76,16,0.0026988833974006957
Black Woodpecker,76,17,1.3060360042357924e-05
Black Woodpecker,76,18,0.0011296903460837886
Black Woodpecker,76,19,0.00013084723585214263
Black Woodpecker,76,20,9.378185524974516e-05
Black Woodpecker,76,21,0.0
Black Woodpecker,76,22,0.0
Black Woodpecker,76,23,0.0
Black Woodpecker,78,0,1.5873015873015873e-06
Black Woodpecker,78,1,4.2517006802721085e-07
Black Woodpecker,78,2,1.5406162464985995e-05
Black Woodpecker,78,3,0.0028493827160493827
Black Woodpecker,78,4,7.554050533993227e-06
Black Woodpecker,78,5,4.467376979606424e-08
Black Woodpecker,78,6,5.582163870002567e-08
Black Woodpecker,78,7,0.00020439464040635568
Black Woodpecker,78,8,1.576342255430499e-08
Black Woodpecker,78,9,0.0
Black Woodpecker,78,10,3.6563481381785554e-06
Black Woodpecker,78,11,0.0
Black Woodpecker,78,12,5.7033678387087575e-08
Black Woodpecker,78,13,0.0
Black Woodpecker,78,14,3.777258566978193e-05
Black Woodpecker,78,15,0.0
Black Woodpecker,78,16,0.002697541033620111
Black Woodpecker,78,17,1.2413225085304153e-05
Black Woodpecker,78,18,0.0011339162112932605
Black Woodpecker,78,19,0.00012029767746156363
Black Woodpecker,78,20,8.757297748123436e-05
Black Woodpecker,78,21,4.5913682277318637e-07
Black Woodpecker,78,22,0.0
Black Woodpecker,78,23,0.0
Black Woodpecker,80,0,1.5873015873015873e-06
Black Woodpecker,80,1,4.2517006802721085e-07
Black Woodpecker,80,2,1.1204481792717087e-05
Black Woodpecker,80,3,0.002733827160493827
Black Woodpecker,80,4,6.946253364591473e-06
Black Woodpecker,80,5,5.58422122450803e-08
Black Woodpecker,80,6,5.582163870002568e-08
Black Woodpecker,80,7,0.00020364475006013271
Black Woodpecker,80,8,1.576342255430499e-08
Black Woodpecker,80,9,0.0
Black Woodpecker,80,10,3.4768954688200988e-06
Black Woodpecker,80,11,0.0
Black Woodpecker,80,12,1.1406735677417515e-07
Black Woodpecker,80,13,0.0
Black Woodpecker,80,14,3.799510458388963e-05
Black Woodpecker,80,15,0.0
Black Woodpecker,80,16,0.0026390871926292025
Black Woodpecker,80,17,1.1530768325685377e-05
Black Woodpecker,80,18,0.001113224043715847
Black Woodpecker,80,19,0.00011408243375858685
Black Woodpecker,80,20,8.544157168010378e-05
Black Woodpecker,80,21,4.5913682277318637e-07
Black Woodpecker,80,22,0.0
Black Woodpecker,80,23,0.0
Black Woodpecker,82,0,1.5873015873015873e-06
Black Woodpecker,82,1,0.0
Black Woodpecker,82,2,9.803921568627451e-06
Black Woodpecker,82,3,0.0027234567901234566
Black Woodpecker,82,4,5.904315359902753e-06
Black Woodpecker,82,5,2.233688489803212e-08
Black Woodpecker,82,6,4.465731096002054e-08
Black Woodpecker,82,7,0.0002035598568133905
Black Woodpecker,82,8,0.0
Black Woodpecker,82,9,0.0
Black Woodpecker,82,10,3.275011215791835e-06
Black Woodpecker,82,11,0.0
Black Woodpecker,82,12,5.7033678387087575e-08
Black Woodpecker,82,13,0.0
Black Woodpecker,82,14,3.7216288384512685e-05
Black Woodpecker,82,15,0.0
Black Woodpecker,82,16,0.002639392275306608
Black Woodpecker,82,17,1.111895517119661e-05
Black Woodpecker,82,18,0.001113151183970856
Black Woodpecker,82,19,0.00011359175662414131
Black Woodpecker,82,20,8.386618478361597e-05
Black Woodpecker,82,21,0.0
Black Woodpecker,82,22,0.0
Black Woodpecker,82,23,0.0
Black Woodpecker,84,0,7.936507936507937e-07
Black Woodpecker,84,1,0.0
Black Woodpecker,84,2,8.403361344537815e-06
Black Woodpecker,84,3,0.0025323456790123456
Black Woodpecker,84,4,4.775549188156638e-06
Black Woodpecker,84,5,1.116844244901606e-08
Black Woodpecker,84,6,1.1164327740005135e-08
Black Woodpecker,84,7,0.00019604680447670388
Black Woodpecker,84,8,0.0
Black Woodpecker,84,9,0.0
Black Woodpecker,84,10,2.5123373710183935e-06
Black Woodpecker,84,11,0.0
Black Woodpecker,84,12,2.8516839193543787e-08
Black Woodpecker,84,13,0.0
Black Woodpecker,84,14,3.3600356030262574e-05
Black Woodpecker,84,15,0.0
Black Woodpecker,84,16,0.0025651351516260907
Black Woodpecker,84,17,9.001058948111541e-06
Black Woodpecker,84,18,0.0010845173041894355
Black Woodpecker,84,19,9.854432450114492e-05
Black Woodpecker,84,20,7.274580669076082e-05
Black Woodpecker,84,21,0.0
Black Woodpecker,84,22,0.0
Black Woodpecker,84,23,0.0
Black Woodpecker,86,0,7.936507936507937e-07
Black Woodpecker,86,1,0.0
Black Woodpecker,86,2,7.703081232492997e-06
Black Woodpecker,86,3,0.0025812345679012347
Black Woodpecker,86,4,5.904315359902752e-06
Black Woodpecker,86,5,1.116844244901606e-08
Black Woodpecker,86,6,1.1164327740005135e-08
Black Woodpecker,86,7,0.0001961316977234461
Black Woodpecker,86,8,1.576342255430499e-08
Black Woodpecker,86,9,0.0
Black Woodpecker,86,10,2.6020637056976223e-06
Black Woodpecker,86,11,0.0
Black Woodpecker,86,12,2.8516839193543787e-08
Black Woodpecker,86,13,0.0
Black Woodpecker,86,14,3.437917222963952e-05
Black Woodpecker,86,15,0.0
Black Woodpecker,86,16,0.00257166392092257
Black Woodpecker,86,17,9.942346158371573e-06
Black Woodpecker,86,18,0.0010858287795992715
Black Woodpecker,86,19,0.00010459600915930652
Black Woodpecker,86,20,7.53405615790937e-05
Black Woodpecker,86,21,0.0
Black Woodpecker,86,22,0.0
Black Woodpecker,86,23,0.0
Black Woodpecker,88,0,0.0
Black Woodpecker,88,1,0.0
Black Woodpecker,88,2,2.100840336134454e-06
Black Woodpecker,88,3,0.0024962962962962964
Black Woodpecker,88,4,4.167752018754884e-06
Black Woodpecker,88,5,0.0
Black Woodpecker,88,6,0.0
Black Woodpecker,88,7,0.00019202852413090538
Black Woodpecker,88,8,0.0
Black Woodpecker,88,9,0.0
Black Woodpecker,88,10,2.5347689546882012e-06
Black Woodpecker,88,11,0.0
Black Woodpecker,88,12,0.0
Black Woodpecker,88,13,0.0
Black Woodpecker,88,14,3.115264797507788e-05
Black Woodpecker,88,15,0.0
Black Woodpecker,88,16,0.0025517725303557262
Black Woodpecker,88,17,8.706906694905284e-06
Black Woodpecker,88,18,0.0010767213114754098
Black Woodpecker,88,19,9.380111220150475e-05
Black Woodpecker,88,20,6.783430636641646e-05
Black Woodpecker,88,21,0.0
Black Woodpecker,88,22,0.0
Black Woodpecker,88,23,0.0
Black Woodpecker,90,0,0.0
Black Woodpecker,90,1,0.0
Black Woodpecker,90,2,6.3025210084033615e-06
Black Woodpecker,90,3,0.0026049382716049384
Black Woodpecker,90,4,3.5599548493531304e-06
Black Woodpecker,90,5,1.116844244901606e-08
Black Woodpecker,90,6,3.349298322001541e-08
Black Woodpecker,90,7,0.00019659861058052833
Black Woodpecker,90,8,0.0
Black Woodpecker,90,9,0.0
Black Woodpecker,90,10,2.736653207716465e-06
Black Woodpecker,90,11,0.0
Black Woodpecker,90,12,2.8516839193543787e-08
Black Woodpecker,90,13,0.0
Black Woodpecker,90,14,3.3489096573208724e-05
Black Woodpecker,90,15,0.0
Black Woodpecker,90,16,0.002600219659527732
Black Woodpecker,90,17,1.017766796093658e-05
Black Woodpecker,90,18,0.0010978506375227688
Black Woodpecker,90,19,0.00010189728491985606
Black Woodpecker,90,20,7.367250486516542e-05
Black Woodpecker,90,21,0.0
Black Woodpecker,90,22,0.0
Black Woodpecker,90,23,0.0
Black Woodpecker,92,0,0.0
Black Woodpecker,92,1,0.0
Black Woodpecker,92,2,4.201680672268908e-06
Black Woodpecker,92,3,0.0024483950617283953
Black Woodpecker,92,4,4.167752018754884e-06
Black Woodpecker,92,5,0.0
Black Woodpecker,92,6,0.0
Black Woodpecker,92,7,0.00019059948781074463
Black Woodpecker,92,8,0.0
Black Woodpecker,92,9,0.0
Black Woodpecker,92,10,2.332884701659937e-06
Black Woodpecker,92,11,0.0
Black Woodpecker,92,12,0.0
Black Woodpecker,92,13,0.0
Black Woodpecker,92,14,3.093012906097018e-05
Black Woodpecker,92,15,0.0
Black Woodpecker,92,16,0.002520410031118433
Black Woodpecker,92,17,8.471584892340275e-06
Black Woodpecker,92,18,0.0010669581056466301
Black Woodpecker,92,19,9.273797841020609e-05
Black Woodpecker,92,20,6.727828746177369e-05
Black Woodpecker,92,21,0.0
Black Woodpecker,92,22,0.0
Black Woodpecker,92,23,0.0
Black Woodpecker,94,0,0.0
Black Woodpecker,94,1,0.0
Black Woodpecker,94,2,4.901960784313726e-06
Black Woodpecker,94,3,0.002445925925925926
Black Woodpecker,94,4,3.473126682295737e-06
Black Woodpecker,94,5,1.116844244901606e-08
Black Woodpecker,94,6,2.232865548001027e-08
Black Woodpecker,94,7,0.00019351415594889428
Black Woodpecker,94,8,0.0
Black Woodpecker,94,9,0.0
Black Woodpecker,94,10,1.816958277254374e-06
Black Woodpecker,94,11,0.0
Black Woodpecker,94,12,2.8516839193543787e-08
Black Woodpecker,94,13,0.0
Black Woodpecker,94,14,3.2821539830885624e-05
Black Woodpecker,94,15,0.0
Black Woodpecker,94,16,0.002543596314601257
Black Woodpecker,94,17,7.765619484645252e-06
Black Woodpecker,94,18,0.0010749726775956285
Black Woodpecker,94,19,9.437356885835787e-05
Black Woodpecker,94,20,6.839032527105922e-05
Black Woodpecker,94,21,0.0
Black Woodpecker,94,22,0.0
Black Woodpecker,94,23,0.0
Black Woodpecker,96,0,7.936507936507937e-07
Black Woodpecker,96,1,0.0
Black Woodpecker,96,2,2.8011204481792718e-06
Black Woodpecker,96,3,0.0023318518518518514
Black Woodpecker,96,4,1.4760788399756883e-06
Black Woodpecker,96,5,1.116844244901606e-08
Black Woodpecker,96,6,1.1164327740005135e-08
Black Woodpecker,96,7,0.00018744428880682542
Black Woodpecker,96,8,0.0
Black Woodpecker,96,9,0.0
Black Woodpecker,96,10,1.570210856886496e-06
Black Woodpecker,96,11,0.0
Black Woodpecker,96,12,2.8516839193543787e-08
Black Woodpecker,96,13,0.0
Black Woodpecker,96,14,3.0040053404539384e-05
Black Woodpecker,96,15,0.0
Black Woodpecker,96,16,0.0024742815302947097
Black Woodpecker,96,17,7.824449935286504e-06
Black Woodpecker,96,18,0.001048014571948998
Black Woodpecker,96,19,8.693163231926726e-05
Black Woodpecker,96,20,6.24594569548698e-05
Black Woodpecker,96,21,0.0
Black Woodpecker,96,22,0.0
Black Woodpecker,96,23,0.0
Black Woodpecker,98,0,7.936507936507937e-07
Black Woodpecker,98,1,0.0
Black Woodpecker,98,2,6.3025210084033615e-06
Black Woodpecker,98,3,0.0023120987654320986
Black Woodpecker,98,4,3.5599548493531304e-06
Black Woodpecker,98,5,2.233688489803212e-08
Black Woodpecker,98,6,3.349298322001541e-08
Black Woodpecker,98,7,0.0001846852582877032
Black Woodpecker,98,8,0.0
Black Woodpecker,98,9,0.0
Black Woodpecker,98,10,1.9515477792732165e-06
Black Woodpecker,98,11,0.0
Black Woodpecker,98,12,5.7033678387087575e-08
Black Woodpecker,98,13,0.0
Black Woodpecker,98,14,2.9483756119270133e-05
Black Woodpecker,98,15,0.0
Black Woodpecker,98,16,0.002443529196412228
Black Woodpecker,98,17,7.765619484645252e-06
Black Woodpecker,98,18,0.0010357012750455373
Black Woodpecker,98,19,8.701341184167483e-05
Black Woodpecker,98,20,6.329348531183394e-05
Black Woodpecker,98,21,0.0
Black Woodpecker,98,22,0.0
Black Woodpecker,98,23,0.0
Black Woodpecker,100,0,0.0
Black Woodpecker,100,1,0.0
Black Woodpecker,100,2,4.201680672268908e-06
Black Woodpecker,100,3,0.0023758024691358025
Black Woodpecker,100,4,3.5599548493531304e-06
Black Woodpecker,100,5,0.0
Black Woodpecker,100,6,2.232865548001027e-08
Black Woodpecker,100,7,0.00018905726049492762
Black Woodpecker,100,8,0.0
Black Woodpecker,100,9,0.0
Black Woodpecker,100,10,1.6823687752355316e-06
Black Woodpecker,100,11,0.0
Black Woodpecker,100,12,0.0
Black Woodpecker,100,13,0.0
Black Woodpecker,100,14,3.0040053404539384e-05
Black Woodpecker,100,15,0.0
Black Woodpecker,100,16,0.0025164439563121607
Black Woodpecker,100,17,7.05965407695023e-06
Black Woodpecker,100,18,0.0010635336976320582
Black Woodpecker,100,19,8.791298658815833e-05
Black Woodpecker,100,20,6.023538133629877e-05
Black Woodpecker,100,21,0.0
Black Woodpecker,100,22,0.0
Black Woodpecker,100,23,0.0
Common Buzzard,20,0,0.007289940828402367
Common Buzzard,20,1,0.0018074534161490682
Common Buzzard,20,2,0.0009919354838709678
Common Buzzard,20,3,0.0006086956521739131
Common Buzzard,20,4,0.0013123890663826764
Common Buzzard,20,5,0.0034001319794793195
Common Buzzard,20,6,0.0013630248202273255
Common Buzzard,20,7,0.004617476576147372
Common Buzzard,20,8,0.005856011222048024
Common Buzzard,20,9,0.011625505778243532
Common Buzzard,20,10,0.022092526285876667
Common Buzzard,20,11,0.004028373667201059
Common Buzzard,20,12,0.016671480681902776
Common Buzzard,20,13,0.03507513537906137
Common Buzzard,20,14,0.053947550034506554
Common Buzzard,20,15,0.029886655341638355
Common Buzzard,20,16,0.02944552576181109
Common Buzzard,20,17,0.004970179481807388
Common Buzzard,20,18,0.0009349394443900369
Common Buzzard,20,19,0.003366057218275688
Common Buzzard,20,20,0.0026788385598141696
Common Buzzard,20,21,0.006873731222086886
Common Buzzard,20,22,0.0035579196217494086
Common Buzzard,20,23,0.002649193548387097
Common Buzzard,22,0,0.006775147928994083
Common Buzzard,22,1,0.0015983436853002069
Common Buzzard,22,2,0.0008145161290322581
Common Buzzard,22,3,0.00043768115942028983
Common Buzzard,22,4,0.0012340255591054311
Common Buzzard,22,5,0.003333482342422888
Common Buzzard,22,6,0.001309305652207531
Common Buzzard,22,7,0.004551155312053359
Common Buzzard,22,8,0.005746486233737657
Common Buzzard,22,9,0.011531627514336448
Common Buzzard,22,10,0.021976726342710997
Common Buzzard,22,11,0.003951319439142937
Common Buzzard,22,12,0.01652919427281074
Common Buzzard,22,13,0.03494193742478941
Common Buzzard,22,14,0.05377323744142966
Common Buzzard,22,15,0.029754294073235186
Common Buzzard,22,16,0.029330503502778067
Common Buzzard,22,17,0.0048510370835952235
Common Buzzard,22,18,0.0008519570397936865
Common Buzzard,22,19,0.003263188540817515
Common Buzzard,22,20,0.0025424390243902442
Common Buzzard,22,21,0.006248477466504263
Common Buzzard,22,22,0.0030189125295508276
Common Buzzard,22,23,0.002356182795698925
Common Buzzard,24,0,0.006268244575936884
Common Buzzard,24,1,0.0013209109730848861
Common Buzzard,24,2,0.0005698924731182796
Common Buzzard,24,3,0.0003101449275362319
Common Buzzard,24,4,0.001111732339368122
Common Buzzard,24,5,0.0031977137748259786
Common Buzzard,24,6,0.0012235753498801515
Common Buzzard,24,7,0.0044088454819755435
Common Buzzard,24,8,0.005522457848557361
Common Buzzard,24,9,0.011265537216545862
Common Buzzard,24,10,0.021517050298380223
Common Buzzard,24,11,0.003785556149324376
Common Buzzard,24,12,0.016110623092384424
Common Buzzard,24,13,0.034424839550742076
Common Buzzard,24,14,0.0529913188769024
Common Buzzard,24,15,0.02928557946394866
Common Buzzard,24,16,0.028921420436898226
Common Buzzard,24,17,0.004642537886723933
Common Buzzard,24,18,0.0007415532269121536
Common Buzzard,24,19,0.0030753464539420056
Common Buzzard,24,20,0.0023201393728222997
Common Buzzard,24,21,0.00534652862362972
Common Buzzard,24,22,0.002342789598108747
Common Buzzard,24,23,0.0018642473118279572
Common Buzzard,26,0,0.006086785009861932
Common Buzzard,26,1,0.0011407867494824015
Common Buzzard,26,2,0.0004193548387096774
Common Buzzard,26,3,0.0002173913043478261
Common Buzzard,26,4,0.001035498757543486
Common Buzzard,26,5,0.003132618089703472
Common Buzzard,26,6,0.0011714412742596459
Common Buzzard,26,7,0.00434387406701604
Common Buzzard,26,8,0.005399785460846605
Common Buzzard,26,9,0.01117427881116642
Common Buzzard,26,10,0.02139090650753055
Common Buzzard,26,11,0.003702191006947095
Common Buzzard,26,12,0.01596568153055907
Common Buzzard,26,13,0.03434431407942238
Common Buzzard,26,14,0.0528982601431114
Common Buzzard,26,15,0.02917492449981125
Common Buzzard,26,16,0.028845049522034715
Common Buzzard,26,17,0.004538689852643341
Common Buzzard,26,18,0.0006631410570300003
Common Buzzard,26,19,0.0029786498971313222
Common Buzzard,26,20,0.002175005807200929
Common Buzzard,26,21,0.004760048721071864
Common Buzzard,26,22,0.0018676122931442082
Common Buzzard,26,23,0.0015524193548387096
Common Buzzard,28,0,0.005686390532544379
Common Buzzard,28,1,0.000877846790890269
Common Buzzard,28,2,0.0003440860215053763
Common Buzzard,28,3,0.0001884057971014493
Common Buzzard,28,4,0.0009383209087681932
Common Buzzard,28,5,0.0029806501053707135
Common Buzzard,28,6,0.0010855563287713603
Common Buzzard,28,7,0.004163867714784818
Common Buzzard,28,8,0.005149929862199852
Common Buzzard,28,9,0.010804907868308445
Common Buzzard,28,10,0.02070036942313157
Common Buzzard,28,11,0.0035205995368603198
Common Buzzard,28,12,0.015374897640139955
Common Buzzard,28,13,0.03350022563176895
Common Buzzard,28,14,0.05148668773382732
Common Buzzard,28,15,0.028447432993582482
Common Buzzard,28,16,0.028175449494426612
Common Buzzard,28,17,0.004302989035547175
Common Buzzard,28,18,0.0005817908791172919
